file,speaker,label,numeric_label,length (sec)
13674.wav,Jerry Seinfeld,spoof,1,18.612
13675.wav,Dwight Eisenhower,spoof,1,6.7710625
13676.wav,Christopher Hitchens,bona-fide,0,9.09
13678.wav,Ronald Reagan,spoof,1,4.882
13679.wav,Ronald Reagan,spoof,1,5.4820625
13680.wav,Ayn Rand,spoof,1,5.746
13681.wav,Mitch Hedberg,spoof,1,8.3770625
13682.wav,Lyndon Johnson,bona-fide,0,1.652
13683.wav,Ronald Reagan,spoof,1,3.316
13684.wav,Ayn Rand,bona-fide,0,4.0080625
13686.wav,Nelson Mandela,spoof,1,3.95
13688.wav,Bernie Sanders,spoof,1,3.1350625
13689.wav,Donald Trump,bona-fide,0,3.791
13692.wav,Lyndon Johnson,spoof,1,6.101
13693.wav,Boris Johnson,bona-fide,0,1.5580625
13694.wav,Mark Zuckerberg,spoof,1,2.323
13695.wav,Ayn Rand,bona-fide,0,1.162
13696.wav,JFK,spoof,1,1.566
13697.wav,Donald Trump,bona-fide,0,4.7570625
13699.wav,Donald Trump,bona-fide,0,3.4560625
13700.wav,Louis Farrakhan,bona-fide,0,3.3520625
13703.wav,Ayn Rand,spoof,1,3.3760625
13706.wav,Martin Luther King,bona-fide,0,4.3740625
13707.wav,Bob Ross,spoof,1,6.823
13708.wav,Ayn Rand,bona-fide,0,3.604
13711.wav,Bernie Sanders,bona-fide,0,4.183
13713.wav,Mark Zuckerberg,bona-fide,0,4.1670625
13715.wav,Donald Trump,bona-fide,0,1.4090625
13716.wav,Winston Churchill,spoof,1,6.755
13717.wav,Donald Trump,bona-fide,0,1.722
13719.wav,Bernie Sanders,spoof,1,4.41
13720.wav,Gilbert Gottfried,spoof,1,10.8
13721.wav,Donald Trump,bona-fide,0,2.483
13723.wav,Bernie Sanders,bona-fide,0,0.7570625
13726.wav,Malcolm X,bona-fide,0,2.381
13727.wav,Norm MacDonald,spoof,1,2.002
13729.wav,Jerry Seinfeld,spoof,1,4.508
13731.wav,Ayn Rand,bona-fide,0,2.606
13734.wav,Donald Trump,bona-fide,0,2.6560625
13735.wav,Mr. Rogers,spoof,1,6.24
13737.wav,Ayn Rand,spoof,1,4.948
13739.wav,John Cleese,spoof,1,4.125
13741.wav,Winston Churchill,bona-fide,0,1.5590625
13742.wav,Ronald Reagan,bona-fide,0,1.6790625
13745.wav,Adam Driver,spoof,1,3.5760625
13748.wav,Adam Driver,spoof,1,2.4480625
13751.wav,Norm MacDonald,bona-fide,0,6.345
13752.wav,Mark Zuckerberg,spoof,1,4.94
13755.wav,Robert Kardashian,bona-fide,0,2.5330625
13756.wav,Donald Trump,bona-fide,0,3.58
13757.wav,Alan Watts,spoof,1,1.566
13760.wav,George W. Bush,bona-fide,0,2.253
13762.wav,Bernie Sanders,spoof,1,6.773
13763.wav,Bernie Sanders,bona-fide,0,2.7700625
13764.wav,Bernie Sanders,spoof,1,1.4930625
13765.wav,Bernie Sanders,bona-fide,0,5.376
13766.wav,Milton Friedman,spoof,1,1.349
13771.wav,Alexandria Ocasio-Cortez,bona-fide,0,20.495
13772.wav,Ayn Rand,bona-fide,0,1.0640625
13773.wav,Ronald Reagan,bona-fide,0,3.1790625
13775.wav,Dwight Eisenhower,bona-fide,0,3.6540625
13776.wav,Bernie Sanders,bona-fide,0,1.9230625
13777.wav,Donald Trump,bona-fide,0,3.8180625
13778.wav,Martin Luther King,spoof,1,13.623
13780.wav,Ayn Rand,spoof,1,3.3150625
13781.wav,Donald Trump,bona-fide,0,1.528
13784.wav,Donald Trump,bona-fide,0,3.301
13786.wav,Mark Zuckerberg,bona-fide,0,7.8430625
13789.wav,Tucker Carlson,spoof,1,1.5270625
13790.wav,Mark Zuckerberg,spoof,1,4.1390625
13791.wav,Donald Trump,bona-fide,0,2.624
13798.wav,Ayn Rand,bona-fide,0,4.8980625
13800.wav,Bernie Sanders,bona-fide,0,2.062
13802.wav,Ayn Rand,bona-fide,0,8.424
13803.wav,Winston Churchill,bona-fide,0,2.386
13804.wav,Bill Burr,bona-fide,0,6.0310625
13805.wav,Alexandria Ocasio-Cortez,bona-fide,0,4.5520625
13808.wav,Donald Trump,bona-fide,0,1.6090625
13810.wav,Ayn Rand,spoof,1,4.2450625
13811.wav,Nelson Mandela,bona-fide,0,2.102
13813.wav,Donald Trump,bona-fide,0,3.6660625
13815.wav,Ayn Rand,bona-fide,0,10.4910625
13817.wav,Bernie Sanders,spoof,1,7.624
13818.wav,Ayn Rand,bona-fide,0,2.204
13819.wav,Ronald Reagan,spoof,1,5.282
13821.wav,Nick Offerman,bona-fide,0,2.8180625
13823.wav,Adam Driver,spoof,1,3.644
13824.wav,Winston Churchill,bona-fide,0,2.009
13825.wav,Donald Trump,bona-fide,0,3.207
13827.wav,Arnold Schwarzenegger,bona-fide,0,1.455
13828.wav,Louis Farrakhan,bona-fide,0,4.6120625
13829.wav,Donald Trump,bona-fide,0,6.29
13830.wav,Christopher Hitchens,bona-fide,0,4.7380625
13831.wav,Donald Trump,bona-fide,0,9.172
13832.wav,Mr. Rogers,spoof,1,4.081
13835.wav,Alan Watts,spoof,1,1.9170625
13836.wav,George W. Bush,spoof,1,2.904
13838.wav,Bernie Sanders,bona-fide,0,2.3940625
13839.wav,Winston Churchill,spoof,1,1.9160625
13840.wav,Boris Johnson,bona-fide,0,13.1180625
13841.wav,Mitch Hedberg,spoof,1,7.1540625
13843.wav,Arnold Schwarzenegger,bona-fide,0,3.854
13845.wav,Mark Zuckerberg,spoof,1,9.7340625
13846.wav,Martin Luther King,bona-fide,0,4.599
13847.wav,Christopher Hitchens,spoof,1,1.2930625
13848.wav,Ronald Reagan,bona-fide,0,7.242
13853.wav,Ayn Rand,spoof,1,6.799
13854.wav,Donald Trump,bona-fide,0,4.047
13856.wav,Frank Sinatra,bona-fide,0,6.045
13859.wav,Boris Johnson,bona-fide,0,4.9440625
13860.wav,Martin Luther King,bona-fide,0,9.649
13862.wav,Christopher Hitchens,bona-fide,0,1.0570625
13864.wav,Ronald Reagan,spoof,1,7.9560625
13865.wav,Alexandria Ocasio-Cortez,bona-fide,0,2.4760625
13866.wav,Nelson Mandela,bona-fide,0,5.3190625
13867.wav,Ronald Reagan,bona-fide,0,11.1980625
13869.wav,Donald Trump,bona-fide,0,11.1670625
13870.wav,Ayn Rand,spoof,1,3.4590625
13871.wav,Donald Trump,bona-fide,0,3.1
13874.wav,Alan Watts,spoof,1,1.273
13875.wav,Tucker Carlson,spoof,1,6.605
13876.wav,Donald Trump,bona-fide,0,1.7360625
13877.wav,Milton Friedman,bona-fide,0,2.3770625
13878.wav,Dwight Eisenhower,bona-fide,0,2.0530625
13879.wav,Martin Luther King,bona-fide,0,2.366
13882.wav,Ronald Reagan,spoof,1,4.94
13883.wav,Ayn Rand,bona-fide,0,3.9560625
13885.wav,JFK,spoof,1,7.985
13888.wav,Ayn Rand,spoof,1,5.347
13890.wav,Donald Trump,spoof,1,2.8290625
13891.wav,Ayn Rand,bona-fide,0,2.8310625
13892.wav,Malcolm X,spoof,1,2.122
13893.wav,Nelson Mandela,spoof,1,3.9880625
13894.wav,Christopher Hitchens,bona-fide,0,6.146
13896.wav,Milton Friedman,spoof,1,3.1940625
13898.wav,Ayn Rand,spoof,1,4.1990625
13899.wav,Donald Trump,bona-fide,0,2.0570625
13900.wav,Donald Trump,bona-fide,0,1.807
13901.wav,Ronald Reagan,spoof,1,5.9760625
13902.wav,Ayn Rand,bona-fide,0,6.3590625
13904.wav,Ayn Rand,bona-fide,0,6.8130625
13905.wav,Ayn Rand,bona-fide,0,1.146
13906.wav,Bernie Sanders,spoof,1,4.685
13910.wav,Ronald Reagan,spoof,1,3.4950625
13911.wav,George W. Bush,bona-fide,0,2.2130625
13912.wav,Donald Trump,bona-fide,0,3.886
13913.wav,Christopher Hitchens,bona-fide,0,4.181
13915.wav,Donald Trump,bona-fide,0,4.2140625
13916.wav,Milton Friedman,bona-fide,0,6.3700625
13917.wav,Donald Trump,bona-fide,0,4.469
13918.wav,Martin Luther King,spoof,1,5.7740625
13919.wav,Mark Zuckerberg,bona-fide,0,7.9710625
13920.wav,Bernie Sanders,bona-fide,0,4.0760625
13921.wav,Bernie Sanders,bona-fide,0,1.769
13923.wav,Ayn Rand,spoof,1,4.201
13925.wav,Ayn Rand,spoof,1,3.7140625
13926.wav,Bernie Sanders,spoof,1,4.641
13928.wav,Bernie Sanders,bona-fide,0,2.5370625
13929.wav,Donald Trump,bona-fide,0,1.563
13930.wav,Donald Trump,bona-fide,0,3.6
13932.wav,Louis Farrakhan,bona-fide,0,1.437
13937.wav,Christopher Hitchens,bona-fide,0,6.247
13940.wav,Bernie Sanders,bona-fide,0,5.283
13941.wav,Norm MacDonald,spoof,1,1.969
13943.wav,Donald Trump,bona-fide,0,4.046
13944.wav,Bill Burr,bona-fide,0,3.0050625
13948.wav,Mark Zuckerberg,bona-fide,0,20.582
13949.wav,Ayn Rand,spoof,1,1.822
13950.wav,Louis Farrakhan,bona-fide,0,2.261
13951.wav,Donald Trump,bona-fide,0,2.021
13952.wav,Ronald Reagan,bona-fide,0,4.781
13955.wav,Bernie Sanders,spoof,1,1.867
13957.wav,Louis C.K.,bona-fide,0,15.2940625
13958.wav,Donald Trump,bona-fide,0,3.4020625
13959.wav,Winston Churchill,bona-fide,0,2.5370625
13960.wav,Ronald Reagan,bona-fide,0,4.7690625
13962.wav,Dwight Eisenhower,bona-fide,0,2.336
13963.wav,Ronald Reagan,bona-fide,0,1.825
13968.wav,Bernie Sanders,bona-fide,0,4.21
13969.wav,Donald Trump,bona-fide,0,1.103
13972.wav,Ayn Rand,bona-fide,0,8.489
13973.wav,Robert Kardashian,bona-fide,0,3.553
13976.wav,Bernie Sanders,spoof,1,4.171
13978.wav,JFK,bona-fide,0,1.8370625
13980.wav,Winston Churchill,bona-fide,0,2.226
13981.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.14
13982.wav,Donald Trump,bona-fide,0,1.8150625
13986.wav,Donald Trump,bona-fide,0,23.525
13987.wav,Winston Churchill,spoof,1,2.574
13992.wav,JFK,spoof,1,1.5480625
13994.wav,Winston Churchill,spoof,1,1.524
13996.wav,George W. Bush,spoof,1,4.6720625
13998.wav,Alexandria Ocasio-Cortez,spoof,1,6.6150625
13999.wav,Ayn Rand,bona-fide,0,6.6390625
14000.wav,Christopher Hitchens,bona-fide,0,1.5680625
14001.wav,Bernie Sanders,bona-fide,0,8.04
14002.wav,Donald Trump,bona-fide,0,4.344
14004.wav,Martin Luther King,spoof,1,9.18
14005.wav,Bernie Sanders,spoof,1,10.78
14006.wav,Martin Luther King,bona-fide,0,5.8
14007.wav,Bernie Sanders,bona-fide,0,5.2170625
14008.wav,Gilbert Gottfried,spoof,1,7.342
14009.wav,Donald Trump,bona-fide,0,2.747
14010.wav,Lyndon Johnson,bona-fide,0,2.8780625
14011.wav,Christopher Hitchens,bona-fide,0,4.42
14012.wav,Louis Farrakhan,bona-fide,0,4.5510625
14013.wav,Donald Trump,bona-fide,0,2.662
14014.wav,Ayn Rand,bona-fide,0,2.3180625
14018.wav,Louis Farrakhan,bona-fide,0,2.548
14019.wav,Donald Trump,bona-fide,0,2.709
14021.wav,Ayn Rand,spoof,1,5.622
14022.wav,Bernie Sanders,bona-fide,0,1.5300625
14023.wav,Bernie Sanders,bona-fide,0,6.862
14024.wav,Donald Trump,bona-fide,0,1.004
14025.wav,Winston Churchill,spoof,1,3.9910625
14027.wav,Jerry Seinfeld,spoof,1,1.7190625
14028.wav,Boris Johnson,spoof,1,3.241
14029.wav,Donald Trump,bona-fide,0,3.329
14030.wav,Bill Burr,bona-fide,0,5.1970625
14033.wav,Tucker Carlson,spoof,1,18.1950625
14034.wav,Kanye West,spoof,1,12.102
14036.wav,Donald Trump,bona-fide,0,1.223
14038.wav,Ayn Rand,bona-fide,0,1.931
14039.wav,Donald Trump,bona-fide,0,4.4
14040.wav,Martin Luther King,bona-fide,0,2.006
14041.wav,Winston Churchill,bona-fide,0,1.574
14047.wav,Ayn Rand,spoof,1,3.8760625
14048.wav,Donald Trump,bona-fide,0,3.0240625
14050.wav,Ronald Reagan,spoof,1,2.583
14051.wav,Ayn Rand,spoof,1,5.749
14052.wav,Milton Friedman,bona-fide,0,4.51
14053.wav,Donald Trump,bona-fide,0,1.988
14054.wav,Malcolm X,bona-fide,0,1.5580625
14055.wav,Mark Zuckerberg,spoof,1,3.021
14056.wav,Donald Trump,bona-fide,0,3.792
14059.wav,Winston Churchill,bona-fide,0,2.48
14060.wav,Bernie Sanders,spoof,1,3.407
14062.wav,Milton Friedman,bona-fide,0,6.89
14063.wav,Ayn Rand,spoof,1,4.458
14066.wav,Donald Trump,bona-fide,0,17.9080625
14067.wav,Arnold Schwarzenegger,spoof,1,6.184
14068.wav,Ayn Rand,bona-fide,0,2.984
14070.wav,Kanye West,spoof,1,5.2280625
14071.wav,Winston Churchill,spoof,1,1.6890625
14072.wav,Donald Trump,bona-fide,0,7.506
14073.wav,Ayn Rand,bona-fide,0,6.0280625
14074.wav,Ayn Rand,bona-fide,0,4.4180625
14075.wav,Malcolm X,bona-fide,0,7.158
14076.wav,Alexandria Ocasio-Cortez,bona-fide,0,8.481
14077.wav,Donald Trump,bona-fide,0,1.404
14079.wav,Winston Churchill,bona-fide,0,1.588
14080.wav,Bernie Sanders,spoof,1,2.9350625
14081.wav,Ayn Rand,bona-fide,0,1.4890625
14083.wav,Louis Farrakhan,bona-fide,0,2.4320625
14084.wav,Gilbert Gottfried,spoof,1,2.7480625
14085.wav,Ayn Rand,bona-fide,0,2.0590625
14086.wav,Bernie Sanders,bona-fide,0,4.628
14088.wav,Martin Luther King,bona-fide,0,1.427
14089.wav,Alan Watts,spoof,1,2.726
14090.wav,Winston Churchill,spoof,1,3.69
14092.wav,JFK,spoof,1,1.403
14094.wav,Christopher Hitchens,bona-fide,0,2.436
14095.wav,Ayn Rand,bona-fide,0,5.1260625
14096.wav,JFK,spoof,1,1.422
14098.wav,Donald Trump,bona-fide,0,2.4160625
14100.wav,Bernie Sanders,spoof,1,5.9780625
14101.wav,Adam Driver,spoof,1,4.4700625
14103.wav,Christopher Hitchens,spoof,1,6.028
14104.wav,Arnold Schwarzenegger,bona-fide,0,2.0260625
14105.wav,Bernie Sanders,bona-fide,0,4.307
14107.wav,Ayn Rand,spoof,1,2.184
14109.wav,Bernie Sanders,bona-fide,0,2.823
14110.wav,Ronald Reagan,spoof,1,3.797
14112.wav,Ayn Rand,bona-fide,0,3.387
14113.wav,Donald Trump,bona-fide,0,2.6380625
14115.wav,Kanye West,spoof,1,3.066
14117.wav,Ayn Rand,spoof,1,4.381
14118.wav,Dwight Eisenhower,bona-fide,0,3.1530625
14119.wav,Bernie Sanders,bona-fide,0,9.1570625
14120.wav,Ayn Rand,bona-fide,0,3.5180625
14121.wav,Ayn Rand,spoof,1,7.1910625
14122.wav,Scarlett Johansson,bona-fide,0,4.602
14124.wav,Adam Driver,bona-fide,0,16.4130625
14125.wav,Christopher Hitchens,bona-fide,0,3.402
14128.wav,Arnold Schwarzenegger,bona-fide,0,3.466
14130.wav,Orson Welles,spoof,1,24.002
14131.wav,Nelson Mandela,spoof,1,3.7180625
14132.wav,Ayn Rand,spoof,1,4.066
14133.wav,Bernie Sanders,spoof,1,20.141
14135.wav,Ronald Reagan,spoof,1,9.8980625
14136.wav,Mitch Hedberg,spoof,1,1.6570625
14138.wav,Bernie Sanders,spoof,1,1.842
14139.wav,Ayn Rand,bona-fide,0,4.763
14141.wav,Bernie Sanders,spoof,1,10.242
14142.wav,Alan Watts,spoof,1,2.067
14144.wav,Ronald Reagan,bona-fide,0,4.6330625
14146.wav,Adam Driver,spoof,1,4.4780625
14148.wav,Ronald Reagan,bona-fide,0,2.304
14152.wav,Ronald Reagan,spoof,1,16.6240625
14153.wav,Ayn Rand,spoof,1,4.5980625
14154.wav,Ayn Rand,bona-fide,0,3.88
14155.wav,Mark Zuckerberg,bona-fide,0,4.568
14158.wav,Kanye West,bona-fide,0,6.4980625
14160.wav,Ayn Rand,bona-fide,0,2.841
14162.wav,Ronald Reagan,bona-fide,0,3.083
14163.wav,Nelson Mandela,spoof,1,1.6480625
14164.wav,Jerry Seinfeld,spoof,1,14.6330625
14165.wav,Donald Trump,bona-fide,0,10.0920625
14167.wav,Ayn Rand,bona-fide,0,3.238
14168.wav,Nelson Mandela,bona-fide,0,12.7550625
14169.wav,Boris Johnson,bona-fide,0,5.7170625
14170.wav,Christopher Hitchens,spoof,1,10.1280625
14171.wav,Bernie Sanders,bona-fide,0,4.3940625
14174.wav,Bernie Sanders,bona-fide,0,1.915
14176.wav,Ronald Reagan,bona-fide,0,1.8750625
14178.wav,Robert Kardashian,spoof,1,0.802
14181.wav,Boris Johnson,bona-fide,0,6.2320625
14183.wav,JFK,bona-fide,0,2.283
14185.wav,Alexandria Ocasio-Cortez,spoof,1,8.9410625
14186.wav,Calvin Coolidge,spoof,1,5.27
14187.wav,Ayn Rand,spoof,1,1.3730625
14190.wav,Ayn Rand,bona-fide,0,2.963
14193.wav,Milton Friedman,spoof,1,2.382
14194.wav,Ronald Reagan,bona-fide,0,3.751
14196.wav,Boris Johnson,bona-fide,0,2.4730625
14198.wav,Donald Trump,spoof,1,5.584
14199.wav,Bernie Sanders,spoof,1,1.8120625
14200.wav,Mark Zuckerberg,bona-fide,0,5.2470625
14202.wav,Christopher Hitchens,spoof,1,5.535
14203.wav,Bernie Sanders,spoof,1,4.824
14204.wav,Adam Driver,spoof,1,5.164
14207.wav,Ayn Rand,spoof,1,9.16
14208.wav,George W. Bush,spoof,1,2.912
14211.wav,Mark Zuckerberg,bona-fide,0,10.007
14213.wav,Mark Zuckerberg,bona-fide,0,5.363
14214.wav,Bernie Sanders,bona-fide,0,2.6130625
14215.wav,Milton Friedman,bona-fide,0,5.5070625
14216.wav,Mark Zuckerberg,spoof,1,9.1360625
14217.wav,Donald Trump,spoof,1,11.2
14219.wav,Bernie Sanders,bona-fide,0,1.6540625
14220.wav,Nelson Mandela,bona-fide,0,2.1090625
14222.wav,Jeff Goldblum,bona-fide,0,6.2080625
14223.wav,JFK,spoof,1,2.5340625
14225.wav,Ayn Rand,spoof,1,2.213
14226.wav,Ayn Rand,bona-fide,0,1.6780625
14227.wav,Alexandria Ocasio-Cortez,spoof,1,8.316
14228.wav,Martin Luther King,spoof,1,5.6340625
14229.wav,Martin Luther King,spoof,1,8.933
14230.wav,Gilbert Gottfried,bona-fide,0,3.0130625
14231.wav,Ayn Rand,bona-fide,0,2.4740625
14234.wav,Louis Farrakhan,bona-fide,0,2.244
14235.wav,Bill Burr,bona-fide,0,2.6980625
14236.wav,George W. Bush,spoof,1,6.6510625
14239.wav,Alexandria Ocasio-Cortez,spoof,1,2.885
14240.wav,Donald Trump,bona-fide,0,4.394
14241.wav,JFK,bona-fide,0,2.725
14242.wav,Donald Trump,bona-fide,0,7.122
14245.wav,Bernie Sanders,bona-fide,0,2.7900625
14246.wav,Donald Trump,bona-fide,0,2.282
14247.wav,Bernie Sanders,bona-fide,0,1.9330625
14249.wav,Winston Churchill,spoof,1,1.465
14250.wav,Alexandria Ocasio-Cortez,spoof,1,7.3550625
14251.wav,Bernie Sanders,spoof,1,3.243
14252.wav,Donald Trump,bona-fide,0,1.924
14255.wav,Ayn Rand,spoof,1,2.8840625
14259.wav,Donald Trump,bona-fide,0,2.5170625
14260.wav,Christopher Hitchens,bona-fide,0,1.56
14262.wav,Calvin Coolidge,bona-fide,0,2.403
14263.wav,Christopher Hitchens,bona-fide,0,4.286
14266.wav,Ayn Rand,bona-fide,0,2.707
14267.wav,Donald Trump,bona-fide,0,2.43
14268.wav,Dwight Eisenhower,bona-fide,0,3.208
14269.wav,Adam Driver,bona-fide,0,3.641
14271.wav,Boris Johnson,spoof,1,7.346
14272.wav,Bernie Sanders,bona-fide,0,5.0340625
14273.wav,Ronald Reagan,bona-fide,0,4.6070625
14274.wav,Milton Friedman,bona-fide,0,5.325
14275.wav,Martin Luther King,spoof,1,2.243
14277.wav,Boris Johnson,bona-fide,0,3.7100625
14279.wav,Ronald Reagan,bona-fide,0,1.3140625
14280.wav,Ronald Reagan,spoof,1,2.162
14282.wav,Martin Luther King,bona-fide,0,6.7240625
14283.wav,Dwight Eisenhower,bona-fide,0,2.271
14285.wav,Martin Luther King,spoof,1,2.4680625
14286.wav,Donald Trump,bona-fide,0,3.78
14287.wav,Malcolm X,bona-fide,0,2.181
14288.wav,Alan Watts,spoof,1,2.223
14290.wav,Ayn Rand,bona-fide,0,5.1090625
14291.wav,Donald Trump,bona-fide,0,1.5850625
14292.wav,2Pac,spoof,1,6.874
14294.wav,Ronald Reagan,bona-fide,0,2.8940625
14295.wav,Alexandria Ocasio-Cortez,bona-fide,0,12.209
14297.wav,Ayn Rand,bona-fide,0,2.6140625
14300.wav,Bernie Sanders,bona-fide,0,5.7560625
14301.wav,Bernie Sanders,bona-fide,0,2.4320625
14303.wav,Bernie Sanders,spoof,1,6.4350625
14304.wav,Bernie Sanders,bona-fide,0,2.0260625
14308.wav,Ayn Rand,bona-fide,0,1.6880625
14309.wav,Donald Trump,bona-fide,0,1.602
14311.wav,Donald Trump,bona-fide,0,6.66
14314.wav,Martin Luther King,bona-fide,0,5.313
14315.wav,Louis C.K.,spoof,1,22.7720625
14316.wav,Gilbert Gottfried,spoof,1,4.6590625
14317.wav,Bernie Sanders,spoof,1,1.3140625
14318.wav,John Cleese,bona-fide,0,2.443
14322.wav,Donald Trump,bona-fide,0,4.783
14323.wav,Donald Trump,bona-fide,0,1.853
14325.wav,Ronald Reagan,bona-fide,0,1.304
14327.wav,Ayn Rand,spoof,1,5.9110625
14329.wav,Winston Churchill,spoof,1,4.6190625
14330.wav,Winston Churchill,bona-fide,0,2.3300625
14331.wav,Donald Trump,bona-fide,0,5.381
14337.wav,Bernie Sanders,bona-fide,0,2.978
14339.wav,Ayn Rand,bona-fide,0,0.955
14341.wav,Ayn Rand,bona-fide,0,6.823
14342.wav,Christopher Hitchens,spoof,1,2.545
14349.wav,Winston Churchill,spoof,1,1.607
14352.wav,Malcolm X,spoof,1,14.725
14354.wav,Donald Trump,spoof,1,18.3550625
14357.wav,Ronald Reagan,spoof,1,5.0680625
14358.wav,Bernie Sanders,bona-fide,0,3.195
14359.wav,Bernie Sanders,bona-fide,0,4.07
14360.wav,Bernie Sanders,spoof,1,3.111
14361.wav,Alan Watts,spoof,1,1.4120625
14362.wav,Christopher Hitchens,spoof,1,7.3490625
14363.wav,Ayn Rand,spoof,1,2.4310625
14364.wav,Winston Churchill,bona-fide,0,1.8170625
14365.wav,Christopher Hitchens,bona-fide,0,1.262
14367.wav,Ayn Rand,bona-fide,0,5.636
14368.wav,Donald Trump,bona-fide,0,2.14
14370.wav,Alexandria Ocasio-Cortez,spoof,1,4.31
14372.wav,Milton Friedman,spoof,1,7.576
14375.wav,Donald Trump,bona-fide,0,3.1370625
14377.wav,Martin Luther King,bona-fide,0,2.509
14378.wav,Nelson Mandela,spoof,1,8.384
14379.wav,Donald Trump,bona-fide,0,4.392
14380.wav,Adam Driver,bona-fide,0,5.3880625
14383.wav,Milton Friedman,spoof,1,9.4480625
14384.wav,Bernie Sanders,bona-fide,0,3.8310625
14385.wav,Ayn Rand,spoof,1,4.2720625
14386.wav,Donald Trump,bona-fide,0,8.066
14387.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.2930625
14388.wav,Arnold Schwarzenegger,bona-fide,0,4.405
14389.wav,Alexandria Ocasio-Cortez,spoof,1,3.8050625
14390.wav,Donald Trump,bona-fide,0,2.1930625
14391.wav,Martin Luther King,bona-fide,0,2.2930625
14392.wav,Jimmy Carter,bona-fide,0,2.0050625
14393.wav,Bernie Sanders,spoof,1,3.071
14394.wav,Boris Johnson,bona-fide,0,1.3910625
14395.wav,Bernie Sanders,bona-fide,0,4.8590625
14396.wav,Winston Churchill,spoof,1,3.0860625
14397.wav,Ayn Rand,bona-fide,0,5.3570625
14398.wav,Malcolm X,bona-fide,0,3.6570625
14399.wav,JFK,bona-fide,0,1.983
14400.wav,Mark Zuckerberg,bona-fide,0,16.235
14401.wav,Dwight Eisenhower,bona-fide,0,6.068
14402.wav,Ronald Reagan,spoof,1,3.385
14403.wav,Bernie Sanders,spoof,1,10.502
14404.wav,Arnold Schwarzenegger,bona-fide,0,11.331
14408.wav,Martin Luther King,bona-fide,0,3.002
14410.wav,Bernie Sanders,bona-fide,0,1.8180625
14411.wav,Jeff Goldblum,spoof,1,1.194
14412.wav,Nick Offerman,bona-fide,0,4.8550625
14413.wav,Louis Farrakhan,bona-fide,0,2.5760625
14414.wav,Bernie Sanders,spoof,1,2.037
14415.wav,Bernie Sanders,spoof,1,2.2460625
14417.wav,Ayn Rand,spoof,1,3.3510625
14419.wav,Donald Trump,bona-fide,0,3.478
14420.wav,Bernie Sanders,spoof,1,5.601
14421.wav,Donald Trump,bona-fide,0,4.3670625
14422.wav,Bernie Sanders,spoof,1,2.689
14423.wav,Nelson Mandela,bona-fide,0,2.7680625
14424.wav,Bernie Sanders,spoof,1,15.401
14426.wav,Arnold Schwarzenegger,bona-fide,0,2.723
14427.wav,Ronald Reagan,spoof,1,4.4780625
14429.wav,Louis Farrakhan,bona-fide,0,2.9950625
14430.wav,Ayn Rand,bona-fide,0,2.0150625
14431.wav,Christopher Hitchens,bona-fide,0,2.5640625
14432.wav,Bernie Sanders,bona-fide,0,1.901
14434.wav,Christopher Hitchens,spoof,1,5.571
14437.wav,Ayn Rand,bona-fide,0,6.7950625
14438.wav,Ayn Rand,spoof,1,3.9140625
14439.wav,Bill Burr,bona-fide,0,9.2170625
14440.wav,Tucker Carlson,spoof,1,2.3570625
14442.wav,Alan Watts,spoof,1,2.634
14444.wav,Mark Zuckerberg,bona-fide,0,7.651
14447.wav,Winston Churchill,bona-fide,0,1.1460625
14449.wav,Bernie Sanders,bona-fide,0,4.943
14455.wav,Ayn Rand,bona-fide,0,4.411
14459.wav,Bernie Sanders,spoof,1,5.164
14460.wav,Nelson Mandela,bona-fide,0,1.909
14461.wav,Boris Johnson,bona-fide,0,6.6350625
14462.wav,Lyndon Johnson,bona-fide,0,1.664
14463.wav,Bernie Sanders,spoof,1,1.405
14464.wav,Christopher Hitchens,spoof,1,9.5690625
14465.wav,Alexandria Ocasio-Cortez,bona-fide,0,1.7760625
14466.wav,Bernie Sanders,spoof,1,6.017
14467.wav,Ayn Rand,bona-fide,0,10.643
14470.wav,Bernie Sanders,bona-fide,0,6.2450625
14471.wav,Alan Watts,spoof,1,1.9320625
14472.wav,Bernie Sanders,spoof,1,6.901
14473.wav,Mark Zuckerberg,spoof,1,4.0750625
14474.wav,Bernie Sanders,spoof,1,6.8790625
14479.wav,Donald Trump,spoof,1,11.9980625
14480.wav,Donald Trump,bona-fide,0,4.2
14483.wav,Bernie Sanders,bona-fide,0,0.775
14484.wav,Alan Watts,spoof,1,3.8340625
14485.wav,Ayn Rand,spoof,1,4.792
14487.wav,JFK,spoof,1,1.5560625
14488.wav,Bernie Sanders,spoof,1,1.9540625
14489.wav,Ronald Reagan,bona-fide,0,1.0540625
14490.wav,Bernie Sanders,bona-fide,0,1.5390625
14491.wav,Christopher Hitchens,bona-fide,0,1.9470625
14492.wav,Ronald Reagan,bona-fide,0,1.965
14494.wav,Donald Trump,bona-fide,0,3.544
14495.wav,Bernie Sanders,spoof,1,1.263
14496.wav,Donald Trump,bona-fide,0,1.445
14497.wav,Tucker Carlson,spoof,1,14.962
14498.wav,Christopher Hitchens,bona-fide,0,10.086
14499.wav,Louis C.K.,spoof,1,5.3280625
14500.wav,Boris Johnson,bona-fide,0,1.482
14502.wav,Christopher Hitchens,bona-fide,0,3.024
